,entry_time,entry_price,stop,tp,reward,status,direction,pnl,exit_time,exit_price
168,2025-08-29 11:13:00+00:00,6715.75,6717.028571428571,6712.937142857144,165.0,LOSS,SHORT,-75.0,2025-08-29 11:23:00+00:00,6717.028571428571
169,2025-08-29 16:12:00+00:00,6688.0,6690.425,6682.665,165.0,LOSS,SHORT,-75.0,2025-08-29 16:16:00+00:00,6690.425
170,2025-08-29 16:13:00+00:00,6689.0,6691.675,6683.115,165.0,LOSS,SHORT,-75.0,2025-08-29 16:35:00+00:00,6691.675
171,2025-08-29 16:14:00+00:00,6688.25,6691.675,6680.714999999999,165.0,LOSS,SHORT,-75.0,2025-08-29 16:35:00+00:00,6691.675
172,2025-08-29 16:46:00+00:00,6692.75,6695.525,6686.645,165.0,WIN,SHORT,165.0,2025-08-29 17:00:00+00:00,6686.645
173,2025-08-29 18:42:00+00:00,6686.5,6691.792857142857,6674.8557142857135,165.0,LOSS,SHORT,-75.0,2025-08-29 19:20:00+00:00,6691.792857142857
174,2025-08-31 22:46:00+00:00,6704.0,6705.675,6700.315,165.0,LOSS,SHORT,-75.0,2025-08-31 22:55:00+00:00,6705.675
175,2025-09-01 05:34:00+00:00,6687.25,6688.560714285714,6684.3664285714285,165.0,LOSS,SHORT,-75.0,2025-09-01 05:41:00+00:00,6688.560714285714
176,2025-09-01 03:19:00+00:00,6693.5,6698.607142857143,6682.2642857142855,165.0,WIN,SHORT,165.0,2025-09-01 06:03:00+00:00,6682.2642857142855
177,2025-09-01 08:17:00+00:00,6695.0,6698.364285714286,6687.598571428571,165.0,LOSS,SHORT,-75.0,2025-09-01 08:23:00+00:00,6698.364285714286
178,2025-09-01 08:20:00+00:00,6695.75,6698.364285714286,6689.998571428571,165.0,LOSS,SHORT,-75.0,2025-09-01 08:23:00+00:00,6698.364285714286
179,2025-09-01 08:21:00+00:00,6697.25,6698.614285714286,6694.248571428571,165.0,LOSS,SHORT,-75.0,2025-09-01 08:24:00+00:00,6698.614285714286
180,2025-09-01 09:31:00+00:00,6700.75,6702.271428571428,6697.402857142858,165.0,WIN,SHORT,165.0,2025-09-01 09:46:00+00:00,6697.402857142858
181,2025-09-01 15:29:00+00:00,6700.75,6701.882142857143,6698.259285714286,165.0,LOSS,SHORT,-75.0,2025-09-01 15:34:00+00:00,6701.882142857143
182,2025-09-02 00:01:00+00:00,6689.5,6690.7,6686.860000000001,165.0,WIN,SHORT,165.0,2025-09-02 00:21:00+00:00,6686.860000000001
183,2025-09-02 00:00:00+00:00,6689.0,6690.7,6685.26,165.0,LOSS,SHORT,-75.0,2025-09-02 00:40:00+00:00,6690.7
184,2025-09-02 00:40:00+00:00,6690.25,6691.4857142857145,6687.5314285714285,165.0,LOSS,SHORT,-75.0,2025-09-02 00:46:00+00:00,6691.4857142857145
185,2025-09-02 03:28:00+00:00,6686.25,6688.175,6682.014999999999,165.0,LOSS,SHORT,-75.0,2025-09-02 03:47:00+00:00,6688.175
186,2025-09-02 16:47:00+00:00,6601.5,6609.278571428571,6584.387142857144,165.0,LOSS,SHORT,-75.0,2025-09-02 16:56:00+00:00,6609.278571428571
187,2025-09-02 17:31:00+00:00,6619.0,6623.153571428571,6609.862142857144,165.0,LOSS,SHORT,-75.0,2025-09-02 17:32:00+00:00,6623.153571428571
188,2025-09-03 09:26:00+00:00,6671.5,6673.160714285715,6667.846428571428,165.0,LOSS,SHORT,-75.0,2025-09-03 09:37:00+00:00,6673.160714285715
189,2025-09-03 12:19:00+00:00,6673.5,6675.771428571428,6668.5028571428575,165.0,WIN,SHORT,165.0,2025-09-03 12:30:00+00:00,6668.5028571428575
190,2025-09-03 12:21:00+00:00,6674.0,6675.771428571428,6670.102857142858,165.0,WIN,SHORT,165.0,2025-09-03 12:30:00+00:00,6670.102857142858
191,2025-09-03 14:32:00+00:00,6672.0,6674.757142857143,6665.934285714286,165.0,LOSS,SHORT,-75.0,2025-09-03 14:40:00+00:00,6674.757142857143
192,2025-09-03 16:24:00+00:00,6665.25,6673.975,6646.054999999999,165.0,WIN,SHORT,165.0,2025-09-03 18:00:00+00:00,6646.054999999999
193,2025-09-04 06:10:00+00:00,6683.75,6685.146428571428,6680.677857142858,165.0,WIN,SHORT,165.0,2025-09-04 06:15:00+00:00,6680.677857142858
194,2025-09-04 09:41:00+00:00,6687.5,6688.832142857143,6684.569285714287,165.0,LOSS,SHORT,-75.0,2025-09-04 09:59:00+00:00,6688.832142857143
195,2025-09-04 12:11:00+00:00,6689.5,6690.25,6687.85,165.0,WIN,SHORT,165.0,2025-09-04 12:12:00+00:00,6687.85
196,2025-09-04 12:12:00+00:00,6687.75,6690.25,6682.25,165.0,WIN,SHORT,165.0,2025-09-04 12:20:00+00:00,6682.25
197,2025-09-04 13:32:00+00:00,6685.0,6688.039285714286,6678.313571428571,165.0,LOSS,SHORT,-75.0,2025-09-04 13:34:00+00:00,6688.039285714286
198,2025-09-04 15:30:00+00:00,6701.25,6706.342857142857,6690.045714285715,165.0,LOSS,SHORT,-75.0,2025-09-04 17:07:00+00:00,6706.342857142857
199,2025-09-04 17:52:00+00:00,6713.0,6714.510714285714,6709.676428571429,165.0,LOSS,SHORT,-75.0,2025-09-04 17:53:00+00:00,6714.510714285714
200,2025-09-04 17:53:00+00:00,6714.5,6716.010714285714,6711.176428571429,165.0,WIN,SHORT,165.0,2025-09-04 17:58:00+00:00,6711.176428571429
201,2025-09-05 05:19:00+00:00,6741.0,6741.596428571429,6739.687857142856,165.0,LOSS,SHORT,-75.0,2025-09-05 05:31:00+00:00,6741.596428571429
202,2025-09-05 10:25:00+00:00,6743.25,6743.878571428571,6741.867142857143,165.0,LOSS,SHORT,-75.0,2025-09-05 10:27:00+00:00,6743.878571428571
203,2025-09-05 18:17:00+00:00,6693.75,6696.835714285714,6686.96142857143,165.0,LOSS,SHORT,-75.0,2025-09-05 18:19:00+00:00,6696.835714285714
204,2025-09-05 18:18:00+00:00,6695.0,6698.335714285714,6687.6614285714295,165.0,LOSS,SHORT,-75.0,2025-09-05 18:31:00+00:00,6698.335714285714
205,2025-09-05 16:19:00+00:00,6700.25,6708.1,6682.98,165.0,LOSS,SHORT,-75.0,2025-09-05 19:16:00+00:00,6708.1
206,2025-09-05 20:11:00+00:00,6707.0,6712.417857142857,6695.080714285714,165.0,LOSS,SHORT,-75.0,2025-09-07 22:34:00+00:00,6712.417857142857
207,2025-09-08 09:53:00+00:00,6725.0,6725.7642857142855,6723.318571428572,165.0,WIN,SHORT,165.0,2025-09-08 10:02:00+00:00,6723.318571428572
208,2025-09-08 14:38:00+00:00,6728.25,6730.703571428571,6722.852142857143,165.0,LOSS,SHORT,-75.0,2025-09-08 14:42:00+00:00,6730.703571428571
209,2025-09-08 19:45:00+00:00,6720.5,6721.992857142857,6717.215714285714,165.0,LOSS,SHORT,-75.0,2025-09-08 19:47:00+00:00,6721.992857142857
210,2025-09-08 19:46:00+00:00,6721.0,6722.742857142857,6717.165714285714,165.0,WIN,SHORT,165.0,2025-09-08 19:50:00+00:00,6717.165714285714
211,2025-09-09 00:18:00+00:00,6728.0,6731.542857142857,6720.205714285714,165.0,LOSS,SHORT,-75.0,2025-09-09 02:18:00+00:00,6731.542857142857
212,2025-09-09 19:30:00+00:00,6737.25,6738.907142857143,6733.604285714285,165.0,WIN,SHORT,165.0,2025-09-09 19:42:00+00:00,6733.604285714285
213,2025-09-09 19:31:00+00:00,6736.5,6738.907142857143,6731.204285714285,165.0,LOSS,SHORT,-75.0,2025-09-09 19:53:00+00:00,6738.907142857143
214,2025-09-10 02:41:00+00:00,6754.75,6756.3607142857145,6751.206428571428,165.0,LOSS,SHORT,-75.0,2025-09-10 03:43:00+00:00,6756.3607142857145
215,2025-09-10 06:25:00+00:00,6758.25,6758.871428571429,6756.882857142857,165.0,LOSS,SHORT,-75.0,2025-09-10 06:29:00+00:00,6758.871428571429
216,2025-09-10 09:39:00+00:00,6750.5,6751.971428571429,6747.262857142856,165.0,LOSS,SHORT,-75.0,2025-09-10 09:43:00+00:00,6751.971428571429
217,2025-09-10 13:22:00+00:00,6775.75,6778.792857142857,6769.055714285713,165.0,WIN,SHORT,165.0,2025-09-10 13:30:00+00:00,6769.055714285713
218,2025-09-10 16:59:00+00:00,6764.75,6767.039285714286,6759.7135714285705,165.0,LOSS,SHORT,-75.0,2025-09-10 17:02:00+00:00,6767.039285714286
219,2025-09-10 17:02:00+00:00,6768.5,6770.492857142857,6764.115714285714,165.0,WIN,SHORT,165.0,2025-09-10 17:19:00+00:00,6764.115714285714
220,2025-09-10 17:03:00+00:00,6768.25,6770.992857142857,6762.215714285714,165.0,WIN,SHORT,165.0,2025-09-10 17:22:00+00:00,6762.215714285714
221,2025-09-10 20:38:00+00:00,6757.25,6759.446428571428,6752.417857142857,165.0,LOSS,SHORT,-75.0,2025-09-10 22:04:00+00:00,6759.446428571428
222,2025-09-10 20:39:00+00:00,6757.5,6759.446428571428,6753.217857142858,165.0,LOSS,SHORT,-75.0,2025-09-10 22:04:00+00:00,6759.446428571428
223,2025-09-10 22:41:00+00:00,6759.5,6761.217857142857,6755.720714285715,165.0,LOSS,SHORT,-75.0,2025-09-10 22:46:00+00:00,6761.217857142857
224,2025-09-11 00:36:00+00:00,6763.0,6763.932142857143,6760.949285714286,165.0,LOSS,SHORT,-75.0,2025-09-11 00:44:00+00:00,6763.932142857143
225,2025-09-11 05:37:00+00:00,6759.75,6761.239285714286,6756.473571428571,165.0,LOSS,SHORT,-75.0,2025-09-11 05:41:00+00:00,6761.239285714286
226,2025-09-11 10:05:00+00:00,6767.75,6768.564285714286,6765.958571428571,165.0,LOSS,SHORT,-75.0,2025-09-11 10:06:00+00:00,6768.564285714286
227,2025-09-11 18:52:00+00:00,6810.25,6813.010714285714,6804.176428571429,165.0,LOSS,SHORT,-75.0,2025-09-11 19:19:00+00:00,6813.010714285714
228,2025-09-11 19:31:00+00:00,6815.25,6816.382142857143,6812.759285714286,165.0,LOSS,SHORT,-75.0,2025-09-11 19:33:00+00:00,6816.382142857143
229,2025-09-12 03:24:00+00:00,6809.0,6809.635714285714,6807.601428571429,165.0,WIN,SHORT,165.0,2025-09-12 03:37:00+00:00,6807.601428571429
230,2025-09-12 07:02:00+00:00,6808.0,6808.782142857143,6806.279285714285,165.0,LOSS,SHORT,-75.0,2025-09-12 07:04:00+00:00,6808.782142857143
231,2025-09-12 09:07:00+00:00,6801.75,6803.246428571429,6798.457857142857,165.0,LOSS,SHORT,-75.0,2025-09-12 09:31:00+00:00,6803.246428571429
232,2025-09-12 09:08:00+00:00,6801.75,6803.246428571429,6798.457857142857,165.0,LOSS,SHORT,-75.0,2025-09-12 09:31:00+00:00,6803.246428571429
233,2025-09-12 09:09:00+00:00,6802.0,6803.246428571429,6799.257857142857,165.0,LOSS,SHORT,-75.0,2025-09-12 09:31:00+00:00,6803.246428571429
234,2025-09-12 13:59:00+00:00,6812.0,6814.003571428571,6807.592142857143,165.0,LOSS,SHORT,-75.0,2025-09-12 14:09:00+00:00,6814.003571428571
235,2025-09-12 14:00:00+00:00,6810.25,6814.082142857143,6801.819285714287,165.0,LOSS,SHORT,-75.0,2025-09-12 14:09:00+00:00,6814.082142857143
236,2025-09-12 17:53:00+00:00,6816.0,6817.425,6812.865,165.0,LOSS,SHORT,-75.0,2025-09-12 18:25:00+00:00,6817.425
237,2025-09-12 19:08:00+00:00,6820.5,6823.832142857143,6813.169285714286,165.0,WIN,SHORT,165.0,2025-09-12 19:31:00+00:00,6813.169285714286
238,2025-09-12 20:31:00+00:00,6807.75,6808.971428571429,6805.062857142856,165.0,LOSS,SHORT,-75.0,2025-09-14 22:00:00+00:00,6808.971428571429
239,2025-09-15 01:37:00+00:00,7246.25,7246.957142857143,7244.694285714287,165.0,LOSS,SHORT,-75.0,2025-09-15 01:38:00+00:00,7246.957142857143
240,2025-09-15 06:45:00+00:00,7254.25,7255.378571428571,7251.767142857143,165.0,LOSS,SHORT,-75.0,2025-09-15 06:56:00+00:00,7255.378571428571
241,2025-09-15 10:01:00+00:00,7251.5,7252.760714285714,7248.726428571429,165.0,LOSS,SHORT,-75.0,2025-09-15 10:22:00+00:00,7252.760714285714
242,2025-09-15 08:51:00+00:00,7251.5,7254.535714285715,7244.8214285714275,165.0,LOSS,SHORT,-75.0,2025-09-15 10:31:00+00:00,7254.535714285715
243,2025-09-15 11:03:00+00:00,7256.0,7257.4857142857145,7252.731428571428,165.0,LOSS,SHORT,-75.0,2025-09-15 11:08:00+00:00,7257.4857142857145
244,2025-09-15 17:43:00+00:00,7273.0,7275.085714285714,7268.4114285714295,165.0,LOSS,SHORT,-75.0,2025-09-15 17:57:00+00:00,7275.085714285714
245,2025-09-15 19:02:00+00:00,7270.5,7272.592857142857,7265.895714285715,165.0,LOSS,SHORT,-75.0,2025-09-15 19:46:00+00:00,7272.592857142857
246,2025-09-15 19:03:00+00:00,7269.75,7272.592857142857,7263.495714285716,165.0,LOSS,SHORT,-75.0,2025-09-15 19:46:00+00:00,7272.592857142857
247,2025-09-15 19:40:00+00:00,7270.25,7272.575,7265.135,165.0,LOSS,SHORT,-75.0,2025-09-15 19:46:00+00:00,7272.575
248,2025-09-15 20:48:00+00:00,7275.0,7277.367857142857,7269.790714285714,165.0,LOSS,SHORT,-75.0,2025-09-15 23:25:00+00:00,7277.367857142857
249,2025-09-16 00:50:00+00:00,7275.0,7276.2357142857145,7272.2814285714285,165.0,LOSS,SHORT,-75.0,2025-09-16 01:05:00+00:00,7276.2357142857145
250,2025-09-16 05:53:00+00:00,7288.0,7288.4,7287.120000000001,165.0,WIN,SHORT,165.0,2025-09-16 05:56:00+00:00,7287.120000000001
251,2025-09-16 16:57:00+00:00,7269.75,7270.946428571428,7267.117857142857,165.0,LOSS,SHORT,-75.0,2025-09-16 17:01:00+00:00,7270.946428571428
252,2025-09-17 01:00:00+00:00,7271.5,7272.714285714285,7268.828571428572,165.0,WIN,SHORT,165.0,2025-09-17 01:33:00+00:00,7268.828571428572
253,2025-09-17 00:58:00+00:00,7271.25,7272.710714285714,7268.0364285714295,165.0,WIN,SHORT,165.0,2025-09-17 01:34:00+00:00,7268.0364285714295
254,2025-09-17 02:45:00+00:00,7266.25,7266.942857142857,7264.725714285714,165.0,WIN,SHORT,165.0,2025-09-17 02:48:00+00:00,7264.725714285714
255,2025-09-16 19:54:00+00:00,7272.25,7276.132142857143,7263.709285714286,165.0,WIN,SHORT,165.0,2025-09-17 04:16:00+00:00,7263.709285714286
256,2025-09-17 11:58:00+00:00,7262.25,7265.182142857143,7255.799285714285,165.0,LOSS,SHORT,-75.0,2025-09-17 12:28:00+00:00,7265.182142857143
257,2025-09-17 11:59:00+00:00,7262.25,7265.182142857143,7255.799285714285,165.0,LOSS,SHORT,-75.0,2025-09-17 12:28:00+00:00,7265.182142857143
258,2025-09-17 13:05:00+00:00,7266.5,7268.192857142857,7262.7757142857145,165.0,LOSS,SHORT,-75.0,2025-09-17 13:11:00+00:00,7268.192857142857
259,2025-09-17 13:07:00+00:00,7267.5,7268.692857142857,7264.875714285715,165.0,LOSS,SHORT,-75.0,2025-09-17 13:27:00+00:00,7268.692857142857
260,2025-09-17 17:33:00+00:00,7257.0,7258.807142857143,7253.024285714286,165.0,LOSS,SHORT,-75.0,2025-09-17 17:39:00+00:00,7258.807142857143
261,2025-09-17 17:34:00+00:00,7256.25,7258.807142857143,7250.624285714285,165.0,LOSS,SHORT,-75.0,2025-09-17 17:39:00+00:00,7258.807142857143
262,2025-09-17 17:35:00+00:00,7256.25,7258.807142857143,7250.624285714285,165.0,LOSS,SHORT,-75.0,2025-09-17 17:39:00+00:00,7258.807142857143
263,2025-09-17 22:10:00+00:00,7268.0,7272.471428571429,7258.162857142856,165.0,LOSS,SHORT,-75.0,2025-09-17 22:27:00+00:00,7272.471428571429
264,2025-09-17 22:11:00+00:00,7267.25,7272.471428571429,7255.762857142856,165.0,LOSS,SHORT,-75.0,2025-09-17 22:27:00+00:00,7272.471428571429
265,2025-09-17 22:12:00+00:00,7268.25,7272.471428571429,7258.962857142857,165.0,LOSS,SHORT,-75.0,2025-09-17 22:27:00+00:00,7272.471428571429
